FILENAME1,FILENAME2,CORRELATION
3MINDIA,HDFCLIFE,0.28778736833247553
3MINDIA,HEROMOTOCO,0.2314236888784276
3MINDIA,HINDALCO,0.3185196515083651
3MINDIA,HINDPETRO,0.21876234060110075
3MINDIA,HINDUNILVR,0.20437349796856805
3MINDIA,HINDZINC,0.22426584738050073
3MINDIA,ICICIBANK,0.3128896899604397
3MINDIA,ICICIGI,0.2493250644884086
3MINDIA,ICICIPRULI,0.27646455019475324
3MINDIA,IDBI,0.2338079519342576
3MINDIA,IDEA,0.12416184397009732
3MINDIA,IDFCFIRSTB,0.33804832237939764
3MINDIA,INDHOTEL,0.26596647046693966
3MINDIA,INDIANB,0.2311273498732115
3MINDIA,INDIGO,0.18727987594932458
3MINDIA,INDUSINDBK,0.28507505073888834
3MINDIA,INDUSTOWER,0.15915062220822898
3MINDIA,INFY,0.24116538817612826
3MINDIA,IOB,0.19795995252513918
3MINDIA,IOC,0.24259753509546153
3MINDIA,IRCTC,0.10210643559458953
3MINDIA,IRFC,0.15336914167625798
3MINDIA,ITC,0.19572561925113297
3MINDIA,JINDALSTEL,0.2825761317777113
3MINDIA,JIOFIN,0.02613645824517808
3MINDIA,JSL,0.23632678069903712
3MINDIA,JSWENERGY,0.15917909716534545
3MINDIA,JSWINFRA,-0.06529430479659501
3MINDIA,JSWSTEEL,0.27926736644002226
3MINDIA,JUBLFOOD,0.1418161467675093
3MINDIA,KALYANKJIL,0.15200351055310035
3MINDIA,KOTAKBANK,0.25659481619350355
3MINDIA,KPITTECH,0.1696511000806632
3MINDIA,L&TFH,0.3601080838138482
3MINDIA,LICI,0.1658506645605162
3MINDIA,LINDEINDIA,0.2700114548176245
3MINDIA,LODHA,0.10643755232466307
3MINDIA,LT,0.33327101820442245
3MINDIA,LTIM,0.23556115190514104
3MINDIA,LTTS,0.20277887964502442
3MINDIA,LUPIN,0.1155590910586537
3MINDIA,M&M,0.273309955112641
3MINDIA,M&MFIN,0.2932542835183428
3MINDIA,MANKIND,0.16074238591054923
3MINDIA,MARICO,0.23828014012534127
3MINDIA,MARUTI,0.2994481918758897
3MINDIA,MAXHEALTH,0.07932021639719579
3MINDIA,MAZDOCK,0.18001459160487732
3MINDIA,MCDOWELL-N,0.2932012957033139
3MINDIA,METROBRAND,0.07415042054406036
3MINDIA,MOTHERSON,0.2985801432875133
3MINDIA,MPHASIS,0.17931439816601594
3MINDIA,MRF,0.27989533238314107
3MINDIA,MUTHOOTFIN,0.29839685927622045
3MINDIA,NAUKRI,0.22655091277419426
3MINDIA,NESTLEIND,0.0211046881454326
3MINDIA,NHPC,0.22386906341859328
3MINDIA,NIACL,0.19424338601592797
3MINDIA,NLCINDIA,0.21796681023781964
3MINDIA,NMDC,0.26851047882675094
3MINDIA,NTPC,0.24039977281382507
3MINDIA,NYKAA,0.049552988788762166
3MINDIA,OBEROIRLTY,0.22263440050224945
3MINDIA,OFSS,0.23361598908871878
3MINDIA,OIL,0.1858437669344319
3MINDIA,ONGC,0.23202908624520568
3MINDIA,PAGEIND,0.22335108971475753
3MINDIA,PATANJALI,0.1856380304997245
3MINDIA,PAYTM,0.1737051958279855
3MINDIA,PERSISTENT,0.22028578323386697
3MINDIA,PFC,0.2937938774339234
3MINDIA,PGHH,0.12483618747295093
3MINDIA,PHOENIXLTD,0.17037607181324596
3MINDIA,PIDILITIND,0.2558357145820243
3MINDIA,PIIND,0.2588936607648625
3MINDIA,PNB,0.24629141377532932
3MINDIA,POLICYBZR,0.14232669982724017
3MINDIA,POLYCAB,0.25726764171310507
3MINDIA,POONAWALLA,0.21387788733973062
3MINDIA,POWERGRID,0.17466206826950362
3MINDIA,PRESTIGE,0.21870552227302092
3MINDIA,RECLTD,0.2833284506644029
3MINDIA,RELIANCE,0.24213636522716195
3MINDIA,RVNL,0.22283681636540634
3MINDIA,SAIL,0.28723604340350667
3MINDIA,SBICARD,0.2172960610793685
3MINDIA,SBILIFE,0.24842030442742224
3MINDIA,SBIN,0.33380243334632886
3MINDIA,SCHAEFFLER,0.08479405362265532
3MINDIA,SHREECEM,0.3291059984852273
3MINDIA,SHRIRAMFIN,0.2786074238580313
3MINDIA,SIEMENS,0.2764934252585952
3MINDIA,SJVN,0.17556682266585313
3MINDIA,SOLARINDS,0.2099848493182295
3MINDIA,SONACOMS,0.15114618211707342
3MINDIA,SRF,0.09497567082082342
3MINDIA,SUNDARMFIN,0.19979786294395305
3MINDIA,SUNPHARMA,0.2183972513394412
3MINDIA,SUPREMEIND,0.21024548827352732
3MINDIA,SUZLON,0.17407400855115585
3MINDIA,TATACOMM,0.1471970469992893
3MINDIA,TATACONSUM,0.29558442644835725
3MINDIA,TATAELXSI,0.17049939580172382
3MINDIA,TATAMOTORS,0.3136735360545567
3MINDIA,TATAPOWER,0.2838478102705406
3MINDIA,TATASTEEL,0.09698313399976019
3MINDIA,TATATECH,0.1780564519428047
3MINDIA,TCS,0.24649154867708853
3MINDIA,TECHM,0.24210910843766473
3MINDIA,THERMAX,0.16523374979405694
3MINDIA,TIINDIA,0.17772061672902165
3MINDIA,TITAN,0.3059554226539752
3MINDIA,TORNTPHARM,0.07396515023911289
3MINDIA,TORNTPOWER,0.20816247439224653
3MINDIA,TRENT,0.3049056163829488
3MINDIA,TVSMOTOR,0.2452777974809033
3MINDIA,UBL,0.2449065728249778
3MINDIA,UCOBANK,0.15128915412972055
3MINDIA,ULTRACEMCO,0.34394022738807384
3MINDIA,UNIONBANK,0.23985995868198662
3MINDIA,UNOMINDA,0.19105133172211772
3MINDIA,UPL,0.2778963928174683
3MINDIA,VBL,0.08738503376496888
3MINDIA,VEDL,0.24497670228080515
3MINDIA,WIPRO,0.27530022321236985
3MINDIA,YESBANK,0.025623230573017505
3MINDIA,ZOMATO,0.14942903788228404
3MINDIA,ZYDUSLIFE,0.1706320666560558
ABB,3MINDIA,0.19668984296101066
ABB,ABB,1.0
ABB,ABCAPITAL,0.28972217637331804
ABB,ACC,0.2898946580562147
ABB,ADANIENSOL,0.18744286577667088
ABB,ADANIENT,0.25621632152303814
ABB,ADANIGREEN,0.13748037270404773
ABB,ADANIPORTS,0.2733585988431063
ABB,ADANIPOWER,0.17989577918889782
ABB,AIAENG,0.15925609518434233
ABB,ALKEM,0.1212714568837876
ABB,AMBUJACEM,0.26043973934627646
ABB,APLAPOLLO,0.11355181753111943
ABB,APOLLOHOSP,0.20579889201263402
ABB,ASHOKLEY,0.24670725020492773
ABB,ASIANPAINT,0.21560727755901296
ABB,ASTRAL,0.20888067497845947
ABB,ATGL,0.19018269676987817
ABB,AUBANK,0.1578992740380448
ABB,AUROPHARMA,0.11801543343919234
ABB,AWL,0.17818970465008552
ABB,AXISBANK,0.2535146436917567
ABB,BAJAJ-AUTO,0.24388046910847466
ABB,BAJAJFINSV,0.08261738688244026
ABB,BAJAJHLDNG,0.23818822881682017
ABB,BAJFINANCE,0.25522045471176746
ABB,BALKRISIND,0.23660883225984938
ABB,BANDHANBNK,0.2648258807515865
ABB,BANKBARODA,0.24253884996908806
ABB,BANKINDIA,0.2107591252858627
ABB,BEL,0.1697658426139718
ABB,BERGEPAINT,0.26169318606335895
ABB,BHARATFORG,0.25105896855377585
ABB,BHARTIARTL,0.20514598029100584
ABB,BHEL,0.24855406387370177
ABB,BOSCHLTD,0.2394418825107135
ABB,BPCL,0.21516823480691716
ABB,BRITANNIA,0.18855295759272916
ABB,CANBK,0.270470498847495
ABB,CENTRALBK,0.18069997213260922
ABB,CGPOWER,0.08749647679755296
ABB,CHOLAFIN,0.24174809614682286
ABB,CIPLA,0.04735178057821205
ABB,COALINDIA,0.22217315880254582
ABB,COFORGE,0.197723007130281
ABB,COLPAL,0.1965125741750834
ABB,CONCOR,0.30815850044583387
ABB,COROMANDEL,0.22278684423390496
ABB,CUMMINSIND,0.2674873084910173
ABB,DABUR,0.2364812166375608
ABB,DALBHARAT,0.3039199727229471
ABB,DEEPAKNTR,0.2365150446228669
ABB,DIVISLAB,0.17866023882738022
ABB,DIXON,0.12717958072798632
ABB,DLF,0.31033887048227016
ABB,DMART,0.16658578988472245
ABB,DRREDDY,0.06846497351037462
ABB,EICHERMOT,0.07826184438742237
ABB,FACT,0.1644629067466711
ABB,FEDERALBNK,0.3255434188034955
ABB,FLUOROCHEM,0.23425552122641044
ABB,GAIL,0.20320819341137414
ABB,GICRE,0.21510276047783528
ABB,GMRINFRA,0.25036320820469515
ABB,GODREJCP,0.23171051496923106
ABB,GODREJPROP,0.2800201663015119
ABB,GRASIM,0.29399230833578355
ABB,HAL,0.20307958424385977
ABB,HAVELLS,0.2716154874876121
ABB,HCLTECH,0.1891695647649305
ABB,HDFCAMC,0.2777542515971313
ABB,HDFCBANK,0.2296937192999011
ABB,HDFCLIFE,0.21402325079862713
ABB,HEROMOTOCO,0.20539134155148864
ABB,HINDALCO,0.20895098882812002
ABB,HINDPETRO,0.1807138357146286
ABB,HINDUNILVR,0.15678908140434802
ABB,HINDZINC,0.2008352744280009
ABB,ICICIBANK,0.26161399710875255
ABB,ICICIGI,0.2076175151468418
ABB,ICICIPRULI,0.23943735035338
ABB,IDBI,0.20026035961841668
ABB,IDEA,0.1632157667581325
ABB,IDFCFIRSTB,0.29659067591670135
ABB,INDHOTEL,0.28204435660897137
ABB,INDIANB,0.20417170161267
ABB,INDIGO,0.22573643958962136
ABB,INDUSINDBK,0.23558834750842156
ABB,INDUSTOWER,0.22756555405538217
ABB,INFY,0.15682828355986295
ABB,IOB,0.1775263492196333
ABB,IOC,0.20099985941926113
ABB,IRCTC,0.017713107819114195
ABB,IRFC,0.14637537630473638
ABB,ITC,0.23702839537615433
ABB,JINDALSTEL,0.22578091476596124
ABB,JIOFIN,0.15967599570981242
ABB,JSL,0.21058262378149836
ABB,JSWENERGY,0.17008285411047447
ABB,JSWINFRA,0.11387482102372169
ABB,JSWSTEEL,0.21753987463775487
ABB,JUBLFOOD,0.13414277183384993
ABB,KALYANKJIL,0.16290982327825504
ABB,KOTAKBANK,0.1970308733131513
ABB,KPITTECH,0.17442340479943164
ABB,L&TFH,0.3069705122873729
ABB,LICI,0.21477806583520775
ABB,LINDEINDIA,0.16471571626775203
ABB,LODHA,0.09371635357710795
ABB,LT,0.3284300723827736
ABB,LTIM,0.1985607220744277
ABB,LTTS,0.20510093831394755
ABB,LUPIN,0.13488540194704352
ABB,M&M,0.2737303160350944
ABB,M&MFIN,0.22657202560901946
ABB,MANKIND,0.13684428233719617
ABB,MARICO,0.20685949747603846
ABB,MARUTI,0.2112861164635138
ABB,MAXHEALTH,0.10020982423571335
ABB,MAZDOCK,0.17055974780772054
ABB,MCDOWELL-N,0.3199738449871867
ABB,METROBRAND,0.06006407275543264
ABB,MOTHERSON,0.255139972340602
ABB,MPHASIS,0.13578432044247712
ABB,MRF,0.2453488755790082
ABB,MUTHOOTFIN,0.22927935451739948
ABB,NAUKRI,0.19326620461903304
ABB,NESTLEIND,0.029687863766961364
ABB,NHPC,0.1931408276135081
ABB,NIACL,0.20175947583907294
ABB,NLCINDIA,0.2016689376470128
ABB,NMDC,0.2449121381544862
ABB,NTPC,0.17413614673102834
ABB,NYKAA,0.02924620328052135
ABB,OBEROIRLTY,0.22488525310124663
ABB,OFSS,0.20541379131721224
ABB,OIL,0.15928702152008087
ABB,ONGC,0.17082035176501872
ABB,PAGEIND,0.22990910069140025
ABB,PATANJALI,-0.008980589704642626
ABB,PAYTM,0.17257204314329036
ABB,PERSISTENT,0.1367417835512748
ABB,PFC,0.25847461288537
ABB,PGHH,0.1559542634890572
ABB,PHOENIXLTD,0.20700037964879187
ABB,PIDILITIND,0.26087069783165484
ABB,PIIND,0.24672113738780213
ABB,PNB,0.21635400692568416
ABB,POLICYBZR,0.15071979045253656
ABB,POLYCAB,0.25916375625393534
ABB,POONAWALLA,0.20323307707724383
ABB,POWERGRID,0.17118956071442282
ABB,PRESTIGE,0.19205616110564022
ABB,RECLTD,0.25607778753714533
ABB,RELIANCE,0.22746838986198767
ABB,RVNL,0.20598508947388922
ABB,SAIL,0.24713764756450124
ABB,SBICARD,0.21228758765136457
ABB,SBILIFE,0.2500516185126674
ABB,SBIN,0.2745697179574962
ABB,SCHAEFFLER,0.11279841526470713
ABB,SHREECEM,0.26813821902191887
ABB,SHRIRAMFIN,0.229590219053672
ABB,SIEMENS,0.4401235083500278
ABB,SJVN,0.17862247394897218
ABB,SOLARINDS,0.1384124192618639
ABB,SONACOMS,0.1924170632462894
ABB,SRF,0.1323673243420939
ABB,SUNDARMFIN,0.1861279511078601
ABB,SUNPHARMA,0.12550683843409072
ABB,SUPREMEIND,0.19637230023013705
ABB,SUZLON,0.17193424683664246
ABB,TATACOMM,0.20102047204168952
ABB,TATACONSUM,0.21150541551465316
ABB,TATAELXSI,0.18856391857667995
ABB,TATAMOTORS,0.2716376427154874
ABB,TATAPOWER,0.244936930985164
ABB,TATASTEEL,0.07666488471220165
ABB,TATATECH,0.13861801893895745
ABB,TCS,0.18715947257788565
ABB,TECHM,0.22246396114065853
ABB,THERMAX,0.21180051371695943
ABB,TIINDIA,0.17648346192924538
ABB,TITAN,0.27633915548101096
ABB,TORNTPHARM,0.0829346819017947
ABB,TORNTPOWER,0.20419741156399748
ABB,TRENT,0.28602621874969925
ABB,TVSMOTOR,0.2476594037186171
ABB,UBL,0.23665662967988033
ABB,UCOBANK,0.16857917005407738
ABB,ULTRACEMCO,0.2710241809830428
ABB,UNIONBANK,0.22932660032643834
ABB,UNOMINDA,0.15640447782974565
ABB,UPL,0.2647405052676231
ABB,VBL,0.10755108977597289
ABB,VEDL,0.1841014601766074
ABB,WIPRO,0.1991851487391675
ABB,YESBANK,0.06971423170680827
ABB,ZOMATO,0.1891482384766776
ABB,ZYDUSLIFE,0.15375981077186235
ABCAPITAL,3MINDIA,0.2960782629488197
ABCAPITAL,ABB,0.28972217637331804
ABCAPITAL,ABCAPITAL,1.0
ABCAPITAL,ACC,0.38086760461035135
ABCAPITAL,ADANIENSOL,0.24395728290540789
ABCAPITAL,ADANIENT,0.338797151480368
ABCAPITAL,ADANIGREEN,0.2152768538382362
ABCAPITAL,ADANIPORTS,0.3958693944154363
ABCAPITAL,ADANIPOWER,0.28010319927148847
ABCAPITAL,AIAENG,0.14603258203430783
ABCAPITAL,ALKEM,0.1897158132016513
ABCAPITAL,AMBUJACEM,0.3492009593707892
ABCAPITAL,APLAPOLLO,0.15376062917408395
ABCAPITAL,APOLLOHOSP,0.2751848137747316
ABCAPITAL,ASHOKLEY,0.4340086286373247
ABCAPITAL,ASIANPAINT,0.24979465617652757
ABCAPITAL,ASTRAL,0.31904813239989904
ABCAPITAL,ATGL,0.3188407246629769
ABCAPITAL,AUBANK,0.2800297369432972
ABCAPITAL,AUROPHARMA,0.25927990332052786
ABCAPITAL,AWL,0.2722852834118647
ABCAPITAL,AXISBANK,0.43223987218817617
ABCAPITAL,BAJAJ-AUTO,0.33664436081561044
ABCAPITAL,BAJAJFINSV,0.16172011398032957
ABCAPITAL,BAJAJHLDNG,0.353972104669927
ABCAPITAL,BAJFINANCE,0.4539407108026574
ABCAPITAL,BALKRISIND,0.35765842493039124
ABCAPITAL,BANDHANBNK,0.4640814655052641
ABCAPITAL,BANKBARODA,0.4411082592909885
ABCAPITAL,BANKINDIA,0.46903028233936755
ABCAPITAL,BEL,0.187947026490342
ABCAPITAL,BERGEPAINT,0.31790517833053084
ABCAPITAL,BHARATFORG,0.3975689046423112
ABCAPITAL,BHARTIARTL,0.2488556201352576
ABCAPITAL,BHEL,0.45704565595330787
ABCAPITAL,BOSCHLTD,0.41724402003350985
ABCAPITAL,BPCL,0.3558227777982007
ABCAPITAL,BRITANNIA,0.2471913869400854
ABCAPITAL,CANBK,0.4873329978497842
ABCAPITAL,CENTRALBK,0.33547115463904664
ABCAPITAL,CGPOWER,0.20089224976160153
ABCAPITAL,CHOLAFIN,0.4405051412407316
ABCAPITAL,CIPLA,0.10465371479108605
ABCAPITAL,COALINDIA,0.37009697241933504
ABCAPITAL,COFORGE,0.26262697879157826
ABCAPITAL,COLPAL,0.23576998617504716
ABCAPITAL,CONCOR,0.3384225662708942
ABCAPITAL,COROMANDEL,0.31157521457535164
ABCAPITAL,CUMMINSIND,0.35978785129481483
ABCAPITAL,DABUR,0.2708772373149708
ABCAPITAL,DALBHARAT,0.4038215183160237
ABCAPITAL,DEEPAKNTR,0.41831060799214054
ABCAPITAL,DIVISLAB,0.18357478409034017
ABCAPITAL,DIXON,0.17797379197843258
ABCAPITAL,DLF,0.5220619197941989
ABCAPITAL,DMART,0.18950508876808952
ABCAPITAL,DRREDDY,0.1416440821780777
ABCAPITAL,EICHERMOT,0.11010738674750747
ABCAPITAL,FACT,0.31600730627294216
ABCAPITAL,FEDERALBNK,0.5414844511298481
ABCAPITAL,FLUOROCHEM,0.31948677742705006
ABCAPITAL,GAIL,0.3103644278928785
ABCAPITAL,GICRE,0.29692621643961253
ABCAPITAL,GMRINFRA,0.43988247227246097
ABCAPITAL,GODREJCP,0.2593256174531942
ABCAPITAL,GODREJPROP,0.42816682041423715
ABCAPITAL,GRASIM,0.4419429285604468
ABCAPITAL,HAL,0.2513315852694923
ABCAPITAL,HAVELLS,0.3264629783706069
ABCAPITAL,HCLTECH,0.23005106744272652
ABCAPITAL,HDFCAMC,0.42262692162926624
ABCAPITAL,HDFCBANK,0.3906755474638246
ABCAPITAL,HDFCLIFE,0.3375579246349942
ABCAPITAL,HEROMOTOCO,0.3431306436419377
ABCAPITAL,HINDALCO,0.4034636758070477
ABCAPITAL,HINDPETRO,0.2907729713874337
ABCAPITAL,HINDUNILVR,0.1681375249380383
ABCAPITAL,HINDZINC,0.28660399762344413
ABCAPITAL,ICICIBANK,0.43560526244071973
ABCAPITAL,ICICIGI,0.28166426936075956
ABCAPITAL,ICICIPRULI,0.31054605262367807
ABCAPITAL,IDBI,0.4313739858702292
ABCAPITAL,IDEA,0.3285560353200364
ABCAPITAL,IDFCFIRSTB,0.5712155135689715
ABCAPITAL,INDHOTEL,0.37810627450899154
ABCAPITAL,INDIANB,0.42605494283347806
ABCAPITAL,INDIGO,0.291369399635149
ABCAPITAL,INDUSINDBK,0.45790726901230433
ABCAPITAL,INDUSTOWER,0.32427342716212865
ABCAPITAL,INFY,0.23732114601293888
ABCAPITAL,IOB,0.33520027024569404
ABCAPITAL,IOC,0.32318215960178825
ABCAPITAL,IRCTC,0.17784459357105725
ABCAPITAL,IRFC,0.2722768992526769
ABCAPITAL,ITC,0.3006546756879369
ABCAPITAL,JINDALSTEL,0.40553494589873745
ABCAPITAL,JIOFIN,0.2598179136313693
ABCAPITAL,JSL,0.3316403506242897
ABCAPITAL,JSWENERGY,0.30121100381054494
ABCAPITAL,JSWINFRA,0.2775330295493741
ABCAPITAL,JSWSTEEL,0.3797416405306299
ABCAPITAL,JUBLFOOD,0.19315134008587315
ABCAPITAL,KALYANKJIL,0.30813531051062876
ABCAPITAL,KOTAKBANK,0.3405059712873978
ABCAPITAL,KPITTECH,0.3211767127944785
ABCAPITAL,L&TFH,0.6056925905042329
ABCAPITAL,LICI,0.3075383430504892
ABCAPITAL,LINDEINDIA,0.34052791868918086
ABCAPITAL,LODHA,0.26490720143767643
ABCAPITAL,LT,0.459100261985207
ABCAPITAL,LTIM,0.25601333987238833
ABCAPITAL,LTTS,0.24530014633317537
ABCAPITAL,LUPIN,0.1868530079219825
ABCAPITAL,M&M,0.3845223881425377
ABCAPITAL,M&MFIN,0.49093096567327676
ABCAPITAL,MANKIND,0.16392428975762663
ABCAPITAL,MARICO,0.21520370943293235
ABCAPITAL,MARUTI,0.34300312607562544
ABCAPITAL,MAXHEALTH,0.09562072813153509
ABCAPITAL,MAZDOCK,0.3030424981954346
ABCAPITAL,MCDOWELL-N,0.3485922851081784
ABCAPITAL,METROBRAND,0.18589773141200666
ABCAPITAL,MOTHERSON,0.44160911723848445
ABCAPITAL,MPHASIS,0.24679924467550707
ABCAPITAL,MRF,0.3522230675287338
ABCAPITAL,MUTHOOTFIN,0.33888234656791644
ABCAPITAL,NAUKRI,0.3063512378779973
ABCAPITAL,NESTLEIND,0.02906768153921061
ABCAPITAL,NHPC,0.2763111315584536
ABCAPITAL,NIACL,0.23945246597629055
ABCAPITAL,NLCINDIA,0.29899075307151607
ABCAPITAL,NMDC,0.3898708768811721
ABCAPITAL,NTPC,0.32166200276669615
ABCAPITAL,NYKAA,0.10738804469801352
ABCAPITAL,OBEROIRLTY,0.37374676280954866
ABCAPITAL,OFSS,0.2564076153692498
ABCAPITAL,OIL,0.24072446828596225
ABCAPITAL,ONGC,0.3119305780754699
ABCAPITAL,PAGEIND,0.2559313516854039
ABCAPITAL,PATANJALI,-0.009119520496767577
ABCAPITAL,PAYTM,0.23808443119881578
ABCAPITAL,PERSISTENT,0.2423224510469816
ABCAPITAL,PFC,0.4617486836822405
ABCAPITAL,PGHH,0.225864308908487
ABCAPITAL,PHOENIXLTD,0.25806763818574285
ABCAPITAL,PIDILITIND,0.2748172402818485
ABCAPITAL,PIIND,0.3303454582030322
ABCAPITAL,PNB,0.45674613785902834
ABCAPITAL,POLICYBZR,0.22944941564099863
ABCAPITAL,POLYCAB,0.3562438094115557
ABCAPITAL,POONAWALLA,0.3509837691423951
ABCAPITAL,POWERGRID,0.24077653956959502
ABCAPITAL,PRESTIGE,0.37229567033509176
ABCAPITAL,RECLTD,0.4244215068119696
ABCAPITAL,RELIANCE,0.29861845504800355
ABCAPITAL,RVNL,0.34597809013180586
ABCAPITAL,SAIL,0.44796933361259467
ABCAPITAL,SBICARD,0.34821966949809396
ABCAPITAL,SBILIFE,0.3238732125766569
ABCAPITAL,SBIN,0.4865004085368155
ABCAPITAL,SCHAEFFLER,0.10946851162256845
ABCAPITAL,SHREECEM,0.35179260460801554
ABCAPITAL,SHRIRAMFIN,0.4223255143338401
ABCAPITAL,SIEMENS,0.38181639377849397
ABCAPITAL,SJVN,0.29309507277841984
ABCAPITAL,SOLARINDS,0.20984388800151096
ABCAPITAL,SONACOMS,0.2913299276707045
ABCAPITAL,SRF,0.1438706941496591
ABCAPITAL,SUNDARMFIN,0.2629844980154098
ABCAPITAL,SUNPHARMA,0.24520196043122772
ABCAPITAL,SUPREMEIND,0.22723055733554984
ABCAPITAL,SUZLON,0.186111469750247
ABCAPITAL,TATACOMM,0.25484038992598745
ABCAPITAL,TATACONSUM,0.38119744641993236
ABCAPITAL,TATAELXSI,0.295122123498163
ABCAPITAL,TATAMOTORS,0.44347752277330055
ABCAPITAL,TATAPOWER,0.42772748368677815
ABCAPITAL,TATASTEEL,0.12812579750291025
ABCAPITAL,TATATECH,0.1575176581861871
ABCAPITAL,TCS,0.2437789677679561
ABCAPITAL,TECHM,0.25306503262542585
ABCAPITAL,THERMAX,0.263000740231878
ABCAPITAL,TIINDIA,0.24289614192925904
ABCAPITAL,TITAN,0.38110680629215377
ABCAPITAL,TORNTPHARM,0.13152182168763987
ABCAPITAL,TORNTPOWER,0.34220090601561354
ABCAPITAL,TRENT,0.3967366188359666
ABCAPITAL,TVSMOTOR,0.3195445040585785
ABCAPITAL,UBL,0.3647112312539442
ABCAPITAL,UCOBANK,0.3086638890433435
ABCAPITAL,ULTRACEMCO,0.38988919721141513
ABCAPITAL,UNIONBANK,0.44303431774142904
ABCAPITAL,UNOMINDA,0.2226340778907223
ABCAPITAL,UPL,0.396148246547936
ABCAPITAL,VBL,0.14814259985992834
ABCAPITAL,VEDL,0.38231854835731083
ABCAPITAL,WIPRO,0.2763259394843169
ABCAPITAL,YESBANK,0.183781607664469
ABCAPITAL,ZOMATO,0.3116144775949646
ABCAPITAL,ZYDUSLIFE,0.2496327383439448
ACC,3MINDIA,0.2680432896617056
ACC,ABB,0.2898946580562147
ACC,ABCAPITAL,0.38086760461035135
ACC,ACC,1.0
ACC,ADANIENSOL,0.36837737189927444
ACC,ADANIENT,0.46232315021887216
ACC,ADANIGREEN,0.2860191564547557
ACC,ADANIPORTS,0.5237533453435113
ACC,ADANIPOWER,0.3267334669064959
ACC,AIAENG,0.19330503986677655
ACC,ALKEM,0.11936315163260358
ACC,AMBUJACEM,0.8188244248553976
ACC,APLAPOLLO,0.1073821125717625
ACC,APOLLOHOSP,0.27230351269056147
ACC,ASHOKLEY,0.3688603993076389
ACC,ASIANPAINT,0.344909253836373
ACC,ASTRAL,0.2517723204618994
ACC,ATGL,0.34522413645935845
ACC,AUBANK,0.22814553634988818
