FILENAME1,FILENAME2,CORRELATION
3MINDIA,SBICARD,0.2389978100891073
3MINDIA,SBILIFE,0.29969741402405714
3MINDIA,SBIN,0.3484737177675228
3MINDIA,SCHAEFFLER,0.28107937210149203
3MINDIA,SHREECEM,0.3131120417922544
3MINDIA,SHRIRAMFIN,0.3497660640653163
3MINDIA,SIEMENS,0.2989993724195501
3MINDIA,SJVN,0.22385831783943597
3MINDIA,SOLARINDS,0.200622207089593
3MINDIA,SONACOMS,0.22836620641919164
3MINDIA,SRF,0.11744280367706408
3MINDIA,SUNDARMFIN,0.27942661400205515
3MINDIA,SUNPHARMA,0.3139954871428446
3MINDIA,SUPREMEIND,0.26840447222770264
3MINDIA,SUZLON,0.1482175282625364
3MINDIA,TATACOMM,0.26072234386954396
3MINDIA,TATACONSUM,0.3415437773933614
3MINDIA,TATAELXSI,0.23487135731535108
3MINDIA,TATAMOTORS,0.3579453086039038
3MINDIA,TATAPOWER,0.33560653438267996
3MINDIA,TATASTEEL,0.044746076583953555
3MINDIA,TATATECH,0.09845974147803459
3MINDIA,TCS,0.2997805320666941
3MINDIA,TECHM,0.28269100074169173
3MINDIA,THERMAX,0.23853939147032502
3MINDIA,TIINDIA,0.252249254644882
3MINDIA,TITAN,0.3575209868993035
3MINDIA,TORNTPHARM,0.1404256959200929
3MINDIA,TORNTPOWER,0.2778503767543649
3MINDIA,TRENT,0.3117058527769485
3MINDIA,TVSMOTOR,0.3139600817543685
3MINDIA,UBL,0.34489400392445607
3MINDIA,UCOBANK,0.1748084151188346
3MINDIA,ULTRACEMCO,0.36397694774258743
3MINDIA,UNIONBANK,0.31115184156207487
3MINDIA,UNOMINDA,0.20559277181193658
3MINDIA,UPL,0.36169217514452506
3MINDIA,VBL,0.1362401530297423
3MINDIA,VEDL,0.2938447648188496
3MINDIA,WIPRO,0.3147263379302037
3MINDIA,YESBANK,0.059947059420731766
3MINDIA,ZOMATO,0.17264278809590813
3MINDIA,ZYDUSLIFE,0.2239814614436472
ABB,3MINDIA,0.26542147043143643
ABB,ABB,1.0
ABB,ABCAPITAL,0.45014513602886547
ABB,ACC,0.349778272524685
ABB,ADANIENSOL,0.2983786183306192
ABB,ADANIENT,0.3107035406165206
ABB,ADANIGREEN,0.15164253706891587
ABB,ADANIPORTS,0.37858426511592524
ABB,ADANIPOWER,0.2949721581365278
ABB,AIAENG,0.2943751165419187
ABB,ALKEM,0.34736105130383244
ABB,AMBUJACEM,0.3724885118418979
ABB,APLAPOLLO,0.16423514601008238
ABB,APOLLOHOSP,0.27553791596034377
ABB,ASHOKLEY,0.40496411400631843
ABB,ASIANPAINT,0.2867240702916697
ABB,ASTRAL,0.3379388714233355
ABB,ATGL,0.2635857691803991
ABB,AUBANK,0.21325265132105276
ABB,AUROPHARMA,0.27607836972631306
ABB,AWL,0.24104297307866174
ABB,AXISBANK,0.35175336303436167
ABB,BAJAJ-AUTO,0.3340413190239113
ABB,BAJAJFINSV,0.11531422572147929
ABB,BAJAJHLDNG,0.3282146939020164
ABB,BAJFINANCE,0.3752741469736154
ABB,BALKRISIND,0.31272110327858793
ABB,BANDHANBNK,0.29421113028253826
ABB,BANKBARODA,0.4234047471289164
ABB,BANKINDIA,0.3817978185342989
ABB,BEL,0.2124257086624739
ABB,BERGEPAINT,0.39166496085619884
ABB,BHARATFORG,0.36013958507115074
ABB,BHARTIARTL,0.2993422409867723
ABB,BHEL,0.4274173344962679
ABB,BOSCHLTD,0.4154500888114889
ABB,BPCL,0.40118892133062134
ABB,BRITANNIA,0.3025203977565302
ABB,CANBK,0.44008965983002846
ABB,CENTRALBK,0.3252662032769047
ABB,CGPOWER,0.14815370143390816
ABB,CHOLAFIN,0.34004791485257746
ABB,CIPLA,0.21225038700675036
ABB,COALINDIA,0.41096916853043153
ABB,COFORGE,0.2613475390387923
ABB,COLPAL,0.3316928173481891
ABB,CONCOR,0.4131309116371701
ABB,COROMANDEL,0.3591350635267092
ABB,CUMMINSIND,0.34256852543469024
ABB,DABUR,0.3461067997297089
ABB,DALBHARAT,0.40991613746101374
ABB,DEEPAKNTR,0.3761284791490582
ABB,DIVISLAB,0.3116472094684892
ABB,DIXON,0.17963568265368218
ABB,DLF,0.4092411080606279
ABB,DMART,0.24833784615129081
ABB,DRREDDY,0.2310617786899677
ABB,EICHERMOT,0.09324448648556
ABB,FACT,0.2795036088029219
ABB,FEDERALBNK,0.42833812771495694
ABB,FLUOROCHEM,0.28007713735734
ABB,GAIL,0.3572931101041968
ABB,GICRE,0.24554711916097446
ABB,GMRINFRA,0.39507720143651814
ABB,GODREJCP,0.3056315487479835
ABB,GODREJPROP,0.40617783879909086
ABB,GRASIM,0.3971817930753849
ABB,HAL,0.29766059982296816
ABB,HAVELLS,0.3560971584648478
ABB,HCLTECH,0.3402970009565363
ABB,HDFCAMC,0.4428637893526752
ABB,HDFCBANK,0.33874069470212614
ABB,HDFCLIFE,0.33665813931742933
ABB,HEROMOTOCO,0.353649861149856
ABB,HINDALCO,0.3698223980821178
ABB,HINDPETRO,0.3338058924423351
ABB,HINDUNILVR,0.2270416068793993
ABB,HINDZINC,0.37135880828711115
ABB,ICICIBANK,0.3403233855278515
ABB,ICICIGI,0.3709461550217304
ABB,ICICIPRULI,0.36248889376066185
ABB,IDBI,0.37307837363614
ABB,IDEA,0.22055788551431305
ABB,IDFCFIRSTB,0.48182463792284114
ABB,INDHOTEL,0.3390387115079321
ABB,INDIANB,0.3871026744520146
ABB,INDIGO,0.34921395055621157
ABB,INDUSINDBK,0.3047314880717818
ABB,INDUSTOWER,0.22333051866296424
ABB,INFY,0.22053929264206107
ABB,IOB,0.2819861364011579
ABB,IOC,0.30570004773636517
ABB,IRCTC,0.1182278206538941
ABB,IRFC,0.19824115261279035
ABB,ITC,0.32810160070995825
ABB,JINDALSTEL,0.3255492863234392
ABB,JIOFIN,0.24938363020945292
ABB,JSL,0.3184570199570422
ABB,JSWENERGY,0.22045144625626248
ABB,JSWINFRA,0.17130453979604124
ABB,JSWSTEEL,0.3447393217818422
ABB,JUBLFOOD,0.1681169780162131
ABB,KALYANKJIL,0.24727968149918167
ABB,KOTAKBANK,0.3542527220032748
ABB,KPITTECH,0.2834326451615242
ABB,L&TFH,0.4448748635942847
ABB,LICI,0.27078762223759945
ABB,LINDEINDIA,0.2861069020421044
ABB,LODHA,0.20017772807642334
ABB,LT,0.42490341389346553
ABB,LTIM,0.33207836111631434
ABB,LTTS,0.32149428076498654
ABB,LUPIN,0.3144686613930831
ABB,M&M,0.4070550383120389
ABB,M&MFIN,0.32092002830807925
ABB,MANKIND,0.13570547203718444
ABB,MARICO,0.31367905465199303
ABB,MARUTI,0.3347385046927321
ABB,MAXHEALTH,0.14654293328843107
ABB,MAZDOCK,0.25910141307513285
ABB,MCDOWELL-N,0.36585910467166477
ABB,METROBRAND,0.20043008878247498
ABB,MOTHERSON,0.38370796188515094
ABB,MPHASIS,0.19648541990658686
ABB,MRF,0.37983477728952064
ABB,MUTHOOTFIN,0.3715261111060183
ABB,NAUKRI,0.3262769963705864
ABB,NESTLEIND,0.027062840672418594
ABB,NHPC,0.27528670040186587
ABB,NIACL,0.3137787638490087
ABB,NLCINDIA,0.2412246654836833
ABB,NMDC,0.3643308747757873
ABB,NTPC,0.3533028487271147
ABB,NYKAA,0.12155800855589786
ABB,OBEROIRLTY,0.4057490984228768
ABB,OFSS,0.30449745664210215
ABB,OIL,0.29274209405545754
ABB,ONGC,0.3587697793320923
ABB,PAGEIND,0.34305339546373415
ABB,PATANJALI,0.0062057742294785384
ABB,PAYTM,0.2445455937052922
ABB,PERSISTENT,0.3157155920086124
ABB,PFC,0.36437314533513865
ABB,PGHH,0.3099626074188337
ABB,PHOENIXLTD,0.3270218021910783
ABB,PIDILITIND,0.40846518979338087
ABB,PIIND,0.33300432299760224
ABB,PNB,0.4008672036529686
ABB,POLICYBZR,0.22178714547635525
ABB,POLYCAB,0.3991423610322395
ABB,POONAWALLA,0.2560668653621259
ABB,POWERGRID,0.17741598569086311
ABB,PRESTIGE,0.36073129473268256
ABB,RECLTD,0.3448571881534564
ABB,RELIANCE,0.33094583483759543
ABB,RVNL,0.3869374092061114
ABB,SAIL,0.39051569084546245
ABB,SBICARD,0.2619517763131205
ABB,SBILIFE,0.35563699589194947
ABB,SBIN,0.43818557373647216
ABB,SCHAEFFLER,0.16046256171999115
ABB,SHREECEM,0.3093253429730128
ABB,SHRIRAMFIN,0.3351141521502375
ABB,SIEMENS,0.53394481108749
ABB,SJVN,0.29062972648249286
ABB,SOLARINDS,0.21420456290773246
ABB,SONACOMS,0.22624818858364784
ABB,SRF,0.1699964128635794
ABB,SUNDARMFIN,0.24568379052743117
ABB,SUNPHARMA,0.2827444674338334
ABB,SUPREMEIND,0.2472973259166645
ABB,SUZLON,0.1560576398569102
ABB,TATACOMM,0.30818316084885183
ABB,TATACONSUM,0.3885281855449936
ABB,TATAELXSI,0.34889567360827084
ABB,TATAMOTORS,0.36552977779090695
ABB,TATAPOWER,0.3606895522021834
ABB,TATASTEEL,0.11619154610812114
ABB,TATATECH,0.36597219009663917
ABB,TCS,0.3384648177651389
ABB,TECHM,0.34992198478898334
ABB,THERMAX,0.3484103195220426
ABB,TIINDIA,0.3086477435064849
ABB,TITAN,0.4215870935843122
ABB,TORNTPHARM,0.16139910445882397
ABB,TORNTPOWER,0.3862314987434841
ABB,TRENT,0.3310109834697486
ABB,TVSMOTOR,0.2957908594383059
ABB,UBL,0.34803172367758545
ABB,UCOBANK,0.24384441807203144
ABB,ULTRACEMCO,0.38382205578842615
ABB,UNIONBANK,0.40879390550222755
ABB,UNOMINDA,0.22519862254299366
ABB,UPL,0.3610773372455617
ABB,VBL,0.2132377893170248
ABB,VEDL,0.3142234993913884
ABB,WIPRO,0.31831176358891783
ABB,YESBANK,0.03428040218297347
ABB,ZOMATO,0.2309542321891306
ABB,ZYDUSLIFE,0.32539800578113015
ABCAPITAL,3MINDIA,0.35079721897553245
ABCAPITAL,ABB,0.45014513602886547
ABCAPITAL,ABCAPITAL,1.0
ABCAPITAL,ACC,0.4633519170367405
ABCAPITAL,ADANIENSOL,0.3413620879464379
ABCAPITAL,ADANIENT,0.36721168771278473
ABCAPITAL,ADANIGREEN,0.23448784234334746
ABCAPITAL,ADANIPORTS,0.4421379566015606
ABCAPITAL,ADANIPOWER,0.3290321615758444
ABCAPITAL,AIAENG,0.27420082149373187
ABCAPITAL,ALKEM,0.3092249920609279
ABCAPITAL,AMBUJACEM,0.4465019678790182
ABCAPITAL,APLAPOLLO,0.21501755321066798
ABCAPITAL,APOLLOHOSP,0.35893241372861256
ABCAPITAL,ASHOKLEY,0.5184960400340148
ABCAPITAL,ASIANPAINT,0.3681711511580683
ABCAPITAL,ASTRAL,0.43416598347632196
ABCAPITAL,ATGL,0.3697939819163227
ABCAPITAL,AUBANK,0.3522133729918274
ABCAPITAL,AUROPHARMA,0.3840208535284885
ABCAPITAL,AWL,0.2737875315813412
ABCAPITAL,AXISBANK,0.5279452093238617
ABCAPITAL,BAJAJ-AUTO,0.4696325869948736
ABCAPITAL,BAJAJFINSV,0.15315878985707645
ABCAPITAL,BAJAJHLDNG,0.46579047061341144
ABCAPITAL,BAJFINANCE,0.529121762803032
ABCAPITAL,BALKRISIND,0.42479148091497754
ABCAPITAL,BANDHANBNK,0.5100952203500343
ABCAPITAL,BANKBARODA,0.578489896252817
ABCAPITAL,BANKINDIA,0.526752125043985
ABCAPITAL,BEL,0.2281632764684494
ABCAPITAL,BERGEPAINT,0.4258131571715585
ABCAPITAL,BHARATFORG,0.49859438941656753
ABCAPITAL,BHARTIARTL,0.33982371063875805
ABCAPITAL,BHEL,0.5647494329176066
ABCAPITAL,BOSCHLTD,0.5543829853563031
ABCAPITAL,BPCL,0.5186703601087947
ABCAPITAL,BRITANNIA,0.40193626532260496
ABCAPITAL,CANBK,0.6147642242525834
ABCAPITAL,CENTRALBK,0.3894676269687173
ABCAPITAL,CGPOWER,0.23499797327687896
ABCAPITAL,CHOLAFIN,0.5131758748698599
ABCAPITAL,CIPLA,0.2629126215254121
ABCAPITAL,COALINDIA,0.48199841414050143
ABCAPITAL,COFORGE,0.36702935248012164
ABCAPITAL,COLPAL,0.40013372320558027
ABCAPITAL,CONCOR,0.45722540213158386
ABCAPITAL,COROMANDEL,0.43797785006853324
ABCAPITAL,CUMMINSIND,0.4287458094349037
ABCAPITAL,DABUR,0.39607959142504734
ABCAPITAL,DALBHARAT,0.5002311985994826
ABCAPITAL,DEEPAKNTR,0.4991881236202748
ABCAPITAL,DIVISLAB,0.3273696064427018
ABCAPITAL,DIXON,0.23260209389296815
ABCAPITAL,DLF,0.5979772904594074
ABCAPITAL,DMART,0.3270530230643681
ABCAPITAL,DRREDDY,0.24525368505507114
ABCAPITAL,EICHERMOT,0.11598953051560383
ABCAPITAL,FACT,0.41363103473072205
ABCAPITAL,FEDERALBNK,0.6177786994087062
ABCAPITAL,FLUOROCHEM,0.40996218262764095
ABCAPITAL,GAIL,0.423571390393646
ABCAPITAL,GICRE,0.3588342397655379
ABCAPITAL,GMRINFRA,0.5116690496422113
ABCAPITAL,GODREJCP,0.32724315922108754
ABCAPITAL,GODREJPROP,0.5334805112798043
ABCAPITAL,GRASIM,0.551881826484662
ABCAPITAL,HAL,0.3214505177455828
ABCAPITAL,HAVELLS,0.4126680256442371
ABCAPITAL,HCLTECH,0.3727609925406692
ABCAPITAL,HDFCAMC,0.5297347755833915
ABCAPITAL,HDFCBANK,0.5091547071002226
ABCAPITAL,HDFCLIFE,0.4672536634568889
ABCAPITAL,HEROMOTOCO,0.48581514712740764
ABCAPITAL,HINDALCO,0.49453433752213444
ABCAPITAL,HINDPETRO,0.42695315652212645
ABCAPITAL,HINDUNILVR,0.2770825650326131
ABCAPITAL,HINDZINC,0.44673433099394483
ABCAPITAL,ICICIBANK,0.5193002170304701
ABCAPITAL,ICICIGI,0.4388972044904434
ABCAPITAL,ICICIPRULI,0.45374476362890026
ABCAPITAL,IDBI,0.5094775300078965
ABCAPITAL,IDEA,0.3488398666871389
ABCAPITAL,IDFCFIRSTB,0.6616755470760078
ABCAPITAL,INDHOTEL,0.43978511149603383
ABCAPITAL,INDIANB,0.5384264820091336
ABCAPITAL,INDIGO,0.40572850382828857
ABCAPITAL,INDUSINDBK,0.5449180516402337
ABCAPITAL,INDUSTOWER,0.3470198717796647
ABCAPITAL,INFY,0.30813914804616965
ABCAPITAL,IOB,0.3899911013482016
ABCAPITAL,IOC,0.4581459310419165
ABCAPITAL,IRCTC,0.1868750417860242
ABCAPITAL,IRFC,0.2832290150968568
ABCAPITAL,ITC,0.40714458622641814
ABCAPITAL,JINDALSTEL,0.48251278817799625
ABCAPITAL,JIOFIN,0.44477092001786217
ABCAPITAL,JSL,0.4337780774591021
ABCAPITAL,JSWENERGY,0.2905498314312913
ABCAPITAL,JSWINFRA,0.173235494722321
ABCAPITAL,JSWSTEEL,0.46523581170608147
ABCAPITAL,JUBLFOOD,0.24299175096509126
ABCAPITAL,KALYANKJIL,0.3419066269867786
ABCAPITAL,KOTAKBANK,0.47621478740011364
ABCAPITAL,KPITTECH,0.4213913996560392
ABCAPITAL,L&TFH,0.676279720152551
ABCAPITAL,LICI,0.36736759219192827
ABCAPITAL,LINDEINDIA,0.4336430827316564
ABCAPITAL,LODHA,0.3010999310712273
ABCAPITAL,LT,0.5844546570939817
ABCAPITAL,LTIM,0.37906663528529905
ABCAPITAL,LTTS,0.39062812871025604
ABCAPITAL,LUPIN,0.3430936110670508
ABCAPITAL,M&M,0.49850878416168964
ABCAPITAL,M&MFIN,0.5012884734896543
ABCAPITAL,MANKIND,0.1594758365377739
ABCAPITAL,MARICO,0.3637587787194056
ABCAPITAL,MARUTI,0.4642920515703531
ABCAPITAL,MAXHEALTH,0.21756512144446533
ABCAPITAL,MAZDOCK,0.351424635208598
ABCAPITAL,MCDOWELL-N,0.44528094351942676
ABCAPITAL,METROBRAND,0.2829514072251112
ABCAPITAL,MOTHERSON,0.5370702649744141
ABCAPITAL,MPHASIS,0.2861242261160281
ABCAPITAL,MRF,0.47825471890167504
ABCAPITAL,MUTHOOTFIN,0.46288026004630933
ABCAPITAL,NAUKRI,0.3864220805640558
ABCAPITAL,NESTLEIND,0.03784795569093437
ABCAPITAL,NHPC,0.35432398598323683
ABCAPITAL,NIACL,0.40297378272593953
ABCAPITAL,NLCINDIA,0.3829104764994857
ABCAPITAL,NMDC,0.4478217675614494
ABCAPITAL,NTPC,0.46029872877606376
ABCAPITAL,NYKAA,0.12283643958065193
ABCAPITAL,OBEROIRLTY,0.5129585214944161
ABCAPITAL,OFSS,0.35083954181742677
ABCAPITAL,OIL,0.369446469124058
ABCAPITAL,ONGC,0.45775192550548516
ABCAPITAL,PAGEIND,0.3914608748733368
ABCAPITAL,PATANJALI,-0.001372988618125487
ABCAPITAL,PAYTM,0.2738537229670531
ABCAPITAL,PERSISTENT,0.346984845603609
ABCAPITAL,PFC,0.52768242159542
ABCAPITAL,PGHH,0.35738662044688624
ABCAPITAL,PHOENIXLTD,0.4104335090362359
ABCAPITAL,PIDILITIND,0.42393566066556565
ABCAPITAL,PIIND,0.44036538878769665
ABCAPITAL,PNB,0.5675361311410366
ABCAPITAL,POLICYBZR,0.28161079197146516
ABCAPITAL,POLYCAB,0.4808246707337508
ABCAPITAL,POONAWALLA,0.38463094667439957
ABCAPITAL,POWERGRID,0.26950043432555915
ABCAPITAL,PRESTIGE,0.48497117395782896
ABCAPITAL,RECLTD,0.5129723832731566
ABCAPITAL,RELIANCE,0.4015339338120604
ABCAPITAL,RVNL,0.48076461929857506
ABCAPITAL,SAIL,0.5362572062386475
ABCAPITAL,SBICARD,0.44173236629655965
ABCAPITAL,SBILIFE,0.43261630014123204
ABCAPITAL,SBIN,0.6164961457706781
ABCAPITAL,SCHAEFFLER,0.163605382309173
ABCAPITAL,SHREECEM,0.4384579870127447
ABCAPITAL,SHRIRAMFIN,0.5164731565307698
ABCAPITAL,SIEMENS,0.48198417917604675
ABCAPITAL,SJVN,0.39289811490092835
ABCAPITAL,SOLARINDS,0.22315571080047084
ABCAPITAL,SONACOMS,0.3587109649309586
ABCAPITAL,SRF,0.17602161910784017
ABCAPITAL,SUNDARMFIN,0.3055801167084457
ABCAPITAL,SUNPHARMA,0.33798046547763855
ABCAPITAL,SUPREMEIND,0.331108483037164
ABCAPITAL,SUZLON,0.23757046628218703
ABCAPITAL,TATACOMM,0.3938905770226064
ABCAPITAL,TATACONSUM,0.5302216731939262
ABCAPITAL,TATAELXSI,0.4247009781425224
ABCAPITAL,TATAMOTORS,0.5275506843869919
ABCAPITAL,TATAPOWER,0.5273615826756948
ABCAPITAL,TATASTEEL,0.1459606217516765
ABCAPITAL,TATATECH,0.19838702925336482
ABCAPITAL,TCS,0.3781141466788368
ABCAPITAL,TECHM,0.3910583319017366
ABCAPITAL,THERMAX,0.374689353935547
ABCAPITAL,TIINDIA,0.3601094420903091
ABCAPITAL,TITAN,0.4949148661852545
ABCAPITAL,TORNTPHARM,0.18088031901963805
ABCAPITAL,TORNTPOWER,0.4760446211290107
ABCAPITAL,TRENT,0.4714395842553719
ABCAPITAL,TVSMOTOR,0.3907168346362403
ABCAPITAL,UBL,0.44556411028162884
ABCAPITAL,UCOBANK,0.3755413672307357
ABCAPITAL,ULTRACEMCO,0.5200963759301863
ABCAPITAL,UNIONBANK,0.5490690733426657
ABCAPITAL,UNOMINDA,0.2849821485133897
ABCAPITAL,UPL,0.4731524210623231
ABCAPITAL,VBL,0.23908539809885418
ABCAPITAL,VEDL,0.4717821367214835
ABCAPITAL,WIPRO,0.3728392510356658
ABCAPITAL,YESBANK,0.10183465313748309
ABCAPITAL,ZOMATO,0.33615162762804207
ABCAPITAL,ZYDUSLIFE,0.37146938020930753
ACC,3MINDIA,0.2851818907866285
ACC,ABB,0.349778272524685
ACC,ABCAPITAL,0.4633519170367405
ACC,ACC,1.0
ACC,ADANIENSOL,0.40030356456901306
ACC,ADANIENT,0.5371862287433142
ACC,ADANIGREEN,0.29011894120772136
ACC,ADANIPORTS,0.6146785121965501
ACC,ADANIPOWER,0.3470088885096062
ACC,AIAENG,0.229411170673995
ACC,ALKEM,0.21703278030717282
ACC,AMBUJACEM,0.8353682181170285
ACC,APLAPOLLO,0.18409407575039685
ACC,APOLLOHOSP,0.32967387132176457
ACC,ASHOKLEY,0.4436535946981023
ACC,ASIANPAINT,0.3744378709497757
ACC,ASTRAL,0.32143021942791816
ACC,ATGL,0.3741986148209755
ACC,AUBANK,0.2979019897401969
